Product Id,Net Weight,Size,Value,Storage,Packaging Cost,Expiry Period,Length,Height,Width,Volume,Perishable Index,Flammability Index,F145,F7987,F992,Air,Road,Rail,Sea
2PVvvwa7vzwGnU2r9PbYev,0.08621,C,-0.557472,0,-0.022095,0.547711,-0.173305,-0.699446,-0.907461,0.255982,0.565887,0.868897,-0.206128,-0.173305,,0,1,0,0
AuEQApSCxMoabQ2GQQWMy3,-0.531445,C,-0.705069,-1,-0.386879,-0.234456,-0.20045,-0.616789,-0.836279,0.559012,-0.803766,0.511418,-0.70521,-0.20045,,0,1,1,0
j7q8Dn98ngTxqdPWsdZurb,-0.271307,B,-0.632815,-1,0.776988,-0.561047,0.841443,-0.794236,0.234252,-0.386898,-0.407882,0.709515,0.697911,0.841443,,0,1,0,0
komg7fv7FDgecc5D9Xpw74,-0.223557,D,-0.152171,-1,-0.617336,-0.292502,-0.628292,-0.46819,-0.816783,-0.057392,-0.256684,0.73294,0.649824,-0.628292,-0.057392,0,1,0,0
SjM6GDhgxXkcz9et4UyDw5,0.435388,E,-0.023094,0,-0.047488,-0.601093,0.560406,-0.335275,-0.423977,-0.604315,0.05196,0.118784,0.455942,-36,,0,1,0,0
8NLRY3Qbpw5HhQRjtT8UGP,-0.639861,C,-0.650004,-1,-0.578996,0.284455,0.57048,0.206907,-0.634546,-0.840785,-0.907013,-0.303517,-0.014013,0.57048,,0,1,0,0
ibVDNtPNURcUwMntNEeXSa,-0.58044,C,0.0031,-1,0.651821,-0.460049,-0.406925,-0.032288,0.582622,0.17135,-0.009008,-0.937147,-0.020916,-0.406925,0.17135,0,1,0,0
4n5h5oNtfSzrabJxGFJEPH,-0.171953,E,-0.006933,0,-0.357091,,0.185233,0.15091,-0.831838,-0.86752,-0.950756,0.089979,0.550602,0.185233,-0.86752,0,1,0,0
Z8rHbHWJJwDmp62eZcbNoC,-0.499171,E,0.259917,0,-0.399502,0.493546,-0.059579,-0.441831,-0.29964,-0.716876,0.810269,0.353042,-0.383631,-0.059579,,0,1,0,0
fVRNGcCp3kPnynLuWUTphJ,0.304909,E,0.47426,0,-0.590382,0.344469,0.389361,0.385937,0.20007,-0.484027,-0.44341,-0.951877,0.332029,0.389361,,0,1,0,0
BMYuRF9WwiLAbUCB7BjTfT,-0.803275,B,-0.400254,0,-0.23059,-0.608816,0.188171,-0.482192,0.02446,-0.302583,-0.362798,-0.87671,0.160238,0.188171,-0.302583,0,1,1,0
GsWsmgSiLrR53DxCBAaSmm,0.302918,D,-0.555546,0,0.824346,0.402459,0.424443,-0.731312,-0.056654,-0.397051,-0.277149,0.362543,0.868911,0.424443,,0,1,0,0
ekV4XafrSHnGQaRKtso7rt,-0.89926,D,0.51717,-1,-0.141755,-0.149819,0.155676,-0.698894,0.162451,-0.576864,0.200303,-0.952364,-0.50966,0.155676,,0,1,0,0
g7T4ahWT4hgXYCesUgQovE,-0.643069,B,0.009196,-1,-0.600639,,-0.602744,-0.77292,0.290174,-0.256187,-0.115201,0.255905,-0.111351,-123,-0.256187,0,1,0,1
Gy9dvUSccaUs4xs5qsEHe3,-0.298879,E,0.538544,-1,0.637139,0.657368,0.729079,-0.245209,-0.828377,0.043958,0.039967,-0.974266,0.955751,0.729079,0.043958,0,1,0,0
KTFmR8shwxC8JwAi6QuLYE,0.13103,E,-0.590719,-1,-0.406638,0.635304,0.591834,-0.949338,-0.883469,-0.061793,0.495933,-0.404312,0.600741,0.591834,-0.061793,0,1,0,0
AoEDK75xuMkWef555KmLHp,-0.954852,E,-0.687221,0,0.325745,,0.073479,-0.760216,0.367212,-0.240466,-0.631369,-0.595487,-0.968386,0.073479,-0.240466,0,1,0,0
H2AT4hGeJ5gHak4xqb3FLV,-0.749073,D,0.473844,0,-0.50305,0.115886,-0.285466,-0.340481,0.062944,-0.698328,0.263077,0.683105,-0.314993,-0.285466,,0,1,1,0
nsdYh6CphGeZRhxP5L52nm,0.271343,E,0.561244,-1,-0.590894,-0.020715,0.642342,0.084768,-0.164849,-0.503028,-0.747353,-0.498461,0.426044,150,,0,1,0,0
QVCGj9ZX6FKNVwd4Qg9W35,-0.911878,D,-0.402799,0,-0.405466,-0.279692,0.258209,0.411418,-0.06646,-0.828055,-0.788764,-0.738716,-0.44872,0.258209,,0,1,0,0
fy6DmCsHLkzFEi28fVXmBc,-0.143591,E,-0.831038,0,-0.414978,-0.087598,0.473363,-0.6068,0.478193,-0.258698,-0.340241,0.900717,-0.051947,0.473363,-0.258698,0,1,0,0
Yk9LCoy593mkznTE2e53qJ,0.217637,C,-0.224823,-1,0.459064,-0.260687,-0.323429,-0.402799,0.014885,-0.863,0.770823,-0.408361,-0.731323,-0.323429,-0.863,0,1,0,0
9uHY7fd5R9riDgE8it2hho,0.131643,E,-0.089059,-1,-0.682375,-0.500118,-0.144727,0.031496,-0.629664,-0.777388,-0.596276,-0.42703,-0.663173,-0.144727,,0,1,0,0
euKT3pRz4KeTcwu7XtbWBA,-0.630945,C,0.222671,-1,-0.669149,0.864166,-0.219989,-0.589236,-0.261108,-0.380808,-0.16652,-0.73564,-0.149154,-0.219989,,0,1,0,1
JwLPo8UpDJzjPQ9eLxMjZR,-0.603492,C,0.332022,0,0.192518,-0.285915,-0.124482,0.161869,0.141525,-0.70676,-0.806383,-0.078855,-0.374367,-0.124482,,0,1,0,0
5mL6RzxTvpfnGfL8FCvQSC,0.009017,E,0.340306,0,0.214921,0.019902,-0.055106,-0.307931,-0.221555,-0.188465,-0.493689,-0.277115,-0.761114,-0.055106,-0.188465,0,1,1,0
j4SzMotZtLd6Yjd7RkHsQY,0.264768,A,-0.109317,-1,-0.346229,-0.20728,-0.432379,-0.857511,-0.004527,0.26607,0.400738,-0.833524,0.167036,-0.432379,0.26607,0,1,1,0
gN6Uo4fZG7sK5uWWSQygaJ,0.666991,D,0.460837,-1,-0.701043,-0.335982,0.034947,-0.529989,-0.046466,0.780047,0.222373,-0.353379,-0.534869,0.034947,0.780047,0,0,1,0
Q7M5HA4WUHipJGz4HrfWkB,0.21113,D,0.712191,-1,-0.127576,0.234515,0.093334,-0.732506,0.596156,0.503792,0.30054,-0.391321,0.346144,0.093334,,1,0,1,0
Q3MpgVPtDqY8QN6CnrPcaS,-0.343636,C,0.048542,-1,-0.146454,0.141248,-0.756976,0.096947,-0.063233,0.024707,-0.63067,-0.326673,-0.05335,-0.756976,,0,0,1,0
oN9pETDhkwZ2VVpGW2uKer,0.750537,C,-0.247382,-1,-0.651908,0.215791,0.250005,-0.552606,-0.330858,0.092455,0.409165,0.947462,-0.610094,0.250005,0.092455,0,0,1,0
2TpqVPjsRjQdJmGfrc9a5q,-0.409597,D,0.424907,0,-0.885779,,-0.790897,-0.059473,0.361619,0.214649,0.828681,0.243442,-0.296386,-0.790897,,0,0,1,0
i5bp4YNffpX7gvnScHtuX9,0.160566,C,-0.043927,0,-0.54063,0.709854,0.304919,-0.741632,-0.549438,0.165875,0.06124,0.512676,0.146643,-206,0.165875,1,1,1,0
7c3UENaKwdjp8KaTCzsLKs,-0.296324,D,0.082178,-1,0.329405,0.492559,0.103953,0.252251,-0.539857,0.809735,0.144062,-0.626959,-0.699787,0.103953,0.809735,0,0,1,0
6EfmFAzWbtfg8AdzBLD9Aa,-0.21453,C,0.428844,0,0.18509,0.538927,-0.232633,-0.103323,-0.436575,0.628229,-0.016383,-0.404769,-0.166714,-0.232633,0.628229,0,1,1,0
crQJCbn945fkNZKyKZq8B2,-0.014922,E,0.258072,-1,-0.609915,0.198975,0.36452,-0.181311,0.372785,0.698567,0.546698,0.138507,-0.541503,0.36452,0.698567,0,0,1,0
Yg97n4kSKH4Vfufi3MWKTs,-0.119298,B,-0.259861,-1,-0.612165,0.334043,0.195262,-0.786784,0.526045,-0.134571,-0.306594,-0.498413,-0.430845,0.195262,-0.134571,0,1,1,0
azPU5hh6nbXERLY56WWDJM,0.715683,E,0.696689,-1,-0.929325,,0.07494,0.049911,0.739356,0.420664,0.06571,-0.21827,0.311486,0.07494,,0,1,0,1
RmNpp6Yxkdi8x2CEkK8PFt,0.689581,B,0.845752,0,0.013567,-0.096722,-0.103963,0.089015,-0.284764,0.642782,-0.058363,-0.90968,0.044412,-0.103963,0.642782,0,0,1,0
RGHaTFW34oBzyegMusDsfE,-0.173124,A,0.556849,-1,0.017002,-0.318663,-0.169445,-0.439212,-0.125536,0.003551,-0.533784,0.285661,0.072538,-61,0.003551,0,1,1,0
7Vg7vaA4t9tWXwK6P73wkN,-0.402441,E,0.406542,0,-0.516825,0.672046,-0.070131,0.230165,-0.5431,0.532674,,-0.272277,0.386972,-0.070131,,0,1,1,0
jAyUTFE9L49geFFw685GSE,0.213333,B,0.193325,0,-0.692101,-0.068619,-0.714935,-0.450919,0.531506,-0.109439,-0.967066,0.661117,0.153916,-278,,0,0,1,0
CY6KbH3NZjNvYtr2EHTt3M,0.562524,E,0.747618,0,-0.544851,-0.199577,-0.044996,-0.487383,-0.560256,0.165123,-0.779249,-0.622563,-0.358979,-0.044996,0.165123,1,0,1,0
hdnM6qjhuwNtGpaoCfJFKZ,-0.044949,C,0.558072,-1,-0.627939,-0.046742,-0.184649,0.250048,0.497058,0.187247,-0.785638,-0.869554,0.33768,-0.184649,0.187247,0,1,1,0
MnZ3XGc5BASXcA8CkDTZ8r,-0.067763,D,0.048357,0,-0.12666,0.20131,0.332749,0.115108,0.534612,0.313754,-0.870866,-0.808043,-0.830694,0.332749,,0,1,1,0
2UAU2DujnwTpkWtHhfc7Wz,-0.298646,D,0.68341,-1,0.049604,0.197233,0.103377,-0.304886,0.132859,0.805128,0.044163,0.964171,-0.925487,0.103377,0.805128,1,0,1,0
XruumZGPhTsoeAoE2peZGH,0.266243,C,0.140829,-1,-0.418945,0.557594,0.522281,-0.319518,-0.065051,0.343498,0.04732,0.995735,-0.375185,0.522281,0.343498,1,1,1,0
T4SU9oisQKawEzzB9HEwVZ,0.494782,D,0.117283,-1,-0.493686,0.297677,0.269988,0.19741,0.029903,0.208998,,0.464142,-0.832619,0.269988,0.208998,0,0,1,0
QNDFj2KmYc4w7pzJB2BSoW,0.727563,E,0.654519,0,-0.666889,-0.377015,-0.784422,-0.194307,0.570378,0.722342,-0.627795,-0.34657,0.258955,-0.784422,,0,0,1,0
kEGxwTyzqSy2NLQK4W7ubi,0.839133,C,-0.258395,-1,-0.200776,-0.051315,0.058213,0.014684,0.526923,-0.103441,0.289357,-0.99923,-0.487498,0.058213,,0,0,1,0
HTn4w8qHQoc5Vewhth6bG2,0.86156,E,0.293678,-1,-0.83016,0.318651,-0.775354,-0.320081,0.053967,0.196702,-0.228845,-0.065818,0.56493,-0.775354,,0,1,1,0
T7ADRkuQLBEqBi2UZNTVUo,-0.073258,B,0.895729,-1,-0.401922,-0.079563,-0.49582,-0.404695,0.101282,0.375645,0.995149,-0.918909,-0.035936,180,,0,1,1,0
nUrNVGAsDwx7Z8uZtXEq38,0.005924,D,0.557773,-1,-0.49466,-0.203122,-0.16337,-0.682082,0.690849,-0.352207,0.630784,-0.735934,-0.611996,-0.16337,,0,0,1,0
j3iGN4bXAZRVqArSEQd4rj,-0.172273,D,-0.021872,-1,-0.334198,0.215556,0.368095,-0.605678,-0.533244,0.483592,0.619806,0.096052,-0.775652,0.368095,0.483592,0,1,1,0
TpQeupNNKin98syKrvnmxE,-0.070072,E,-0.319111,-1,-0.435719,0.407704,-0.573709,-0.314289,0.600969,0.030311,-0.317296,-0.926708,-0.571797,-0.573709,,0,0,1,0
CoJ3SgGY8ppdEznQVBn4mh,-0.373546,E,0.835995,0,0.342159,0.709935,0.451084,-0.941089,-0.426425,0.556995,0.999453,-0.914602,-0.380868,-70,,0,1,1,0
M6WmKsqtjdM3dqQ2cjzZ5n,0.273097,A,0.164773,-1,0.295063,-0.319307,0.294328,-0.039878,-0.293167,-0.019313,0.289811,-0.620004,0.744491,0.294328,,0,1,1,0
fgabAjHpzbC2hrRfX37KaY,0.901253,C,0.942727,0,0.197084,0.440835,-0.033648,-0.135343,-0.429093,-0.340274,,-0.048163,-0.900337,284,-0.340274,0,1,1,0
VzDBSZa5UfeCjU97CUbkYt,-0.198414,D,0.747524,0,-0.725776,0.092326,0.123994,-0.485541,-0.536667,0.004158,-0.969947,-0.884509,-0.360324,0.123994,,0,1,0,0
dNUXygsvB7GAnnGYqgTXE3,-0.209183,D,0.204145,-1,-0.152683,-0.529832,-0.078359,-0.564543,-0.527449,-0.365627,0.927332,-0.093944,0.436501,-178,-0.365627,0,1,1,0
SMSBLjd8JUeowygtPEujHd,0.544347,C,0.546235,0,-0.092054,0.659687,-0.712749,-0.605271,-0.070988,0.630342,0.01345,0.511735,0.828366,-0.712749,0.630342,0,0,1,0
XeHmMuoLT8JxRPFmYY4rbv,-0.130825,A,0.422426,0,-0.145766,0.140964,-0.404568,-0.940848,-0.281673,0.624927,0.488379,0.35315,0.674767,-0.404568,,0,0,1,0
NF9EysNdgKNNoe72sQHHpA,0.26553,E,-0.056603,0,-0.744902,-0.105624,-0.668366,-0.482189,0.00136,-0.09429,,0.884929,0.700905,-0.668366,-0.09429,0,0,1,0
P64n3gWaSUAyGLdtieDarQ,0.84477,A,0.682249,-1,-0.928774,,-0.487825,-0.013669,0.52033,-0.000564,0.421815,0.22989,-0.93838,-0.487825,,0,0,1,0
HSVCf2ywUVzeJddJAKjdqm,0.533311,C,-0.011223,-1,0.076879,0.11795,-0.35839,-0.392711,-0.377994,0.683985,0.206761,0.322245,-0.102064,-155,0.683985,0,0,1,1
cdzioAAPdvgSmqm2wXgmt7,0.363917,C,0.704724,-1,-0.598905,,-0.2249,-0.223292,0.699171,0.444377,-0.821514,0.231018,0.110455,-0.2249,,0,0,1,0
SFqKxabBUcoxe9CZaJ8jJh,0.378698,A,0.106075,-1,0.345968,,-0.186704,-0.489469,-0.239843,-0.11409,-0.470343,0.293543,-0.624701,-0.186704,-0.11409,0,0,1,0
SLuru94rEpMWWvPCH66my2,0.886173,D,0.541202,-1,-0.645876,-0.153449,0.257701,0.33367,-0.134703,0.037327,0.367642,0.149636,0.72646,0.257701,0.037327,0,0,1,1
jiKTRd5b7kFW3DQfPRzJeQ,0.020612,D,0.571114,-1,0.115211,-0.136868,-0.705874,-0.884786,-0.343936,0.05605,-0.453816,-0.033252,0.208412,-0.705874,,1,0,1,0
BunRkqaCUviNifw7CgtUzM,-0.181762,E,-0.201546,-1,-0.424387,-0.266124,-0.679292,-0.886511,0.721622,0.640739,0.010744,-0.600649,0.597755,-0.679292,0.640739,0,0,1,0
V6qQYknYDsAMiJYgegTaJA,-0.150454,C,-0.256191,-1,-0.125237,0.107681,-0.27387,-0.283675,-0.175186,0.919619,0.384124,-0.876295,0.068845,-0.27387,,0,0,1,0
RvooJDbWzWrJQdmtL4UD2i,-0.052904,C,-0.137497,0,0.136085,0.091105,0.468989,-0.038581,0.563306,0.288862,-0.862181,0.849831,-0.213015,0.468989,,0,1,1,0
YqXBNPcYPeYmtvcHLAnVhz,0.617032,E,0.033297,-1,-0.433856,-0.340308,-0.472967,-0.579915,0.536595,0.196133,-0.044793,-0.109547,-0.417967,-248,,0,0,1,0
4ccnDJwe6bNWU3X4Na3uQv,0.534325,D,-0.353484,0,-0.368851,0.405269,0.093256,-0.484611,0.461405,0.847799,0.546455,0.527849,-0.20973,0.093256,,0,0,1,0
FhpyU2Z9S277NmxLbk8YmB,0.084084,E,0.285323,0,0.073443,0.281178,0.124304,0.090353,-0.105388,0.106562,-0.126225,-0.931201,-0.408799,0.124304,,0,1,1,1
QtFT2KNdi2YHRRLSuUC9ji,-0.359276,A,0.939138,0,-0.029315,-0.097339,-0.713929,-0.000424,-0.036802,0.259241,0.554545,-0.88388,0.633111,-0.713929,0.259241,0,0,1,0
EMkKUHKoBhFJLMdcCgafg9,0.230696,D,0.227343,0,-0.94664,-0.506388,-0.408456,-0.975215,-0.529,0.800211,0.270785,0.460116,-0.875349,-0.408456,,0,0,1,1
L9npAP3YKHyEMX9TEcNnLx,0.768801,B,0.052456,-1,-0.636761,0.501422,0.128069,-0.424179,0.546629,-0.271467,,-0.905459,0.93393,0.128069,,0,0,1,0
2ABpm346446Kkgiv5UJ7RY,0.010252,D,-0.230129,0,0.174132,-0.32413,-0.710936,0.012465,0.171701,0.126489,0.813084,-0.798415,0.976325,-0.710936,0.126489,0,0,1,0
9RGJHDHKuxZXbanYY53XUr,0.353666,C,-0.07558,-1,0.301618,-0.119179,-0.46899,-0.907238,0.383949,0.297735,-0.532215,0.85393,0.592189,-0.46899,0.297735,0,1,0,0
huBVhD8JPSFLoo5QHH57x5,0.049237,E,0.125435,-1,-0.123291,0.049352,0.223993,-0.947254,0.115584,0.734353,0.652693,0.502593,-0.883439,0.223993,,0,0,1,0
T77y6TGcbKxzV8DvKXtdUf,0.644006,C,0.410776,-1,-0.386613,,0.049529,-0.362248,-0.105606,-0.151991,0.654749,-0.819331,-0.125245,0.049529,-0.151991,0,0,1,0
XXKyRVpQLYHvkjsSkHCRbT,0.690735,E,0.122444,-1,0.076942,0.423816,-0.130351,-0.649226,-0.330675,0.783325,-0.864097,0.206234,0.47339,-0.130351,,0,0,1,0
CAvQ85fHZDSzjPefAJ8NMM,-0.199174,B,0.602835,-1,-0.132954,0.645134,-0.20354,-0.647953,-0.381951,0.763801,0.177009,-0.359606,0.42556,-0.20354,,0,0,1,1
RCNEUss27xNHWkKod4y3ws,0.424331,E,0.033379,-1,-0.749462,,0.438962,-0.242853,0.243998,-0.221532,0.532125,-0.041636,-0.744284,0.438962,,0,0,1,0
YajULEYg8UNojWvzqam2Kr,-0.312729,B,-0.159543,-1,-0.77523,-0.048019,0.277999,-0.749672,-0.330676,0.263889,0.17393,-0.972687,-0.927486,0.277999,0.263889,0,0,1,0
4vb6qqtQ7BPMa4z9MeMoNY,-0.081943,E,-0.197708,-1,0.056649,0.049958,-0.536975,-0.425154,-0.561134,0.570424,,0.313416,-0.812084,-0.536975,0.570424,0,0,1,0
RgsBYRoLXDkQRsmgevCZcj,-0.256681,D,0.607873,-1,-0.250159,-0.24431,0.511727,0.269131,0.007749,0.307944,-0.318619,-0.891231,0.433751,0.511727,0.307944,0,1,1,0
VkrsHTSwwHsYKLRP4dcbRL,0.82891,A,0.233432,0,-0.371719,-0.386104,0.159267,-0.638782,-0.187035,0.780922,-0.422479,-0.569792,0.519396,0.159267,,0,1,1,0
5i3bSGU5tuysnMbFfJQq7B,0.256926,E,-0.088194,-1,0.01531,0.073282,0.01431,-0.338471,0.728838,0.706104,0.063319,0.267248,0.132886,0.01431,,0,0,1,0
CF5GYtgTpyEjiXWPLeDkQx,0.746371,C,0.958518,-1,-0.130374,-0.595555,-0.764394,-0.048497,-0.34215,0.721029,-0.849483,-0.081142,0.159688,-0.764394,,0,0,1,0
YmNQ5okdLSXPbaNtWtWZ9A,0.15726,E,0.186557,-1,-0.353989,0.689019,0.000805,-0.093418,-0.404628,0.730725,-0.059041,-0.322497,-0.960615,0.000805,0.730725,0,0,1,0
X8x6yZ8gM3rqBJ6wNBeiM9,0.82602,E,0.1526,-1,-0.8221,0.088376,0.359627,-0.953172,0.633356,0.213138,-0.225279,-0.582968,-0.064236,0.359627,,0,0,1,0
RCgSnm6cLK6ZdidrW2jy2X,-0.37664,C,-0.096847,-1,-0.156783,-0.533809,0.037291,-0.332575,-0.01171,0.445527,0.753381,0.6772,0.193056,0.037291,0.445527,0,1,0,0
BYTqB9xJzKakjQvLt2mywJ,-0.094176,D,0.892051,-1,-0.372024,-0.041691,-0.773945,0.098678,-0.258861,0.56173,0.125178,0.34429,0.908142,-0.773945,,0,0,1,0
GPbjKg4uNaNT3LRVjBYXLq,0.250034,E,0.409537,-1,-0.597128,0.395252,-0.6925,-0.85699,-0.546363,-0.303348,0.966236,0.786481,0.007902,222,-0.303348,0,0,1,0
DgkHxaGnZN7xZ7C7JBQQbb,0.645771,A,0.50621,-1,-0.248405,0.03099,-0.638158,-0.322757,-0.317915,0.525725,-0.724807,-0.529915,0.519654,-0.638158,0.525725,1,0,1,0
iV9XuDWhBvNRupkGJy8WHs,0.211845,B,0.047733,-1,-0.747504,0.447992,-0.251891,-0.011678,-0.573965,0.475229,0.23619,0.164791,0.75538,-0.251891,,0,0,1,0
mDHuRBDnjjKZbrhxghYUfE,0.605523,E,0.272516,-1,-0.16433,0.660587,-0.315628,-0.71037,0.361765,-0.163582,-0.372761,-0.884284,0.657574,-0.315628,-0.163582,0,0,1,0
fxFSvW2sUwLG5YrEHTzeRn,0.859859,C,0.486214,-1,0.321299,0.522671,0.420533,-0.220181,0.641523,0.643849,-0.37441,-0.609122,0.194701,0.420533,0.643849,0,0,1,1
MgUuCTfYenGtYLznZog75i,0.298223,C,0.590805,-1,0.077319,,0.161716,0.03785,-0.363641,-0.189551,-0.839774,0.393568,0.5273,-271,-0.189551,0,1,1,0
Kd2NcdjZDZcHUFXiaQmunm,0.223839,D,0.718423,-1,-0.215325,-0.070805,0.441223,-0.148294,0.676752,0.722576,-0.44859,-0.488891,0.261077,0.441223,0.722576,0,0,1,0
KnPSphRb6QbNnTe52bJukg,0.423003,D,-0.10182,0,-0.361136,-0.417151,0.289796,-0.857733,-0.03023,0.133324,0.520335,-0.512524,0.573655,0.289796,0.133324,0,1,1,0
VHbFfoSywK5RK5ADjF9QZB,0.454094,D,0.1981,-1,-0.277979,0.217161,0.099857,-0.41908,0.362279,0.614637,-0.429984,-0.011559,-0.126662,0.099857,0.614637,0,0,1,1
HfTm84KcJfG3ogKXqyoqhm,0.459305,E,0.468666,-1,-0.754716,0.443051,0.244393,0.08051,-0.448603,0.788019,0.700618,0.93392,-0.977368,0.244393,,0,0,1,0
YhSU6DbMVTht4Rx7tLchFR,0.110055,C,0.414523,0,0.21854,0.162836,-0.730875,0.289308,-0.40397,0.252789,0.588965,-0.866022,-0.169373,-0.730875,0.252789,0,0,1,0
kDpcdZaPEHUU295GC2sKhp,0.775101,D,0.547714,0,-0.696398,0.60493,0.028823,-0.577054,-0.056538,0.531033,-0.482441,-0.268449,0.399358,0.028823,0.531033,0,0,1,0
LCDFwMLVFpwTbsr7eP2oQ8,-0.186305,E,0.535996,-1,-0.874444,0.334745,0.399612,-0.418612,-0.116547,0.595907,-0.378255,0.918904,0.302906,252,0.595907,0,0,1,0
DmLudTCMJJVU6CaGd3kLKU,0.74287,E,0.880962,0,0.094524,0.320631,-0.680032,-0.270362,0.533383,0.592578,-0.939474,0.161814,0.523141,-46,,0,0,1,0
E2ZY6eUXZagEi6omcXnsMU,-0.291819,E,-0.276053,-1,-0.016979,0.372071,-0.197275,-0.182939,-0.51154,0.800638,0.942741,0.818644,-0.830158,183,,0,0,1,0
Be2QHgS5hjoFDFJvRJx4u4,-0.061633,D,0.91536,0,0.006501,0.534817,-0.479773,-0.43393,-0.30878,0.147656,-0.508903,-0.059885,-0.127417,-0.479773,0.147656,0,0,1,0
79YwrcrMV3J32DQof6CjVH,0.326777,D,-0.06421,-1,0.32002,0.178148,0.300502,-0.444729,-0.015149,-0.242661,-0.641859,0.074638,0.233768,239,,0,1,1,1
JDZCcFGfN726qn9sgHAgm8,0.584839,D,0.68752,-1,-0.215768,-0.530219,-0.249202,0.050452,0.599018,0.058107,-0.299217,-0.051829,0.206208,-0.249202,0.058107,0,1,1,0
4n9xtgR4ycyB3t8x8ugP6v,-0.358992,C,0.202951,-1,-0.56885,0.254394,0.451121,0.320055,-0.294856,-0.28662,0.403137,0.981739,0.650342,0.451121,-0.28662,0,1,1,1
Xh7AjS7k4Kw5MJnMxDt66e,0.865946,D,0.885747,0,-0.340885,0.008578,-0.050038,0.279554,0.478942,0.720196,0.563822,0.755323,0.239369,-0.050038,,1,0,1,0
App3M7eRKpNoZXmuAGXB7s,-0.291547,A,-0.249935,-1,-0.277891,0.021674,-0.508638,0.293339,-0.190937,0.276596,-0.555472,0.499523,0.529316,-0.508638,,0,1,1,0
a9vcDnjHEPd7wRmWrqcEx6,0.341389,C,-0.08184,-1,0.24704,0.001019,-0.034245,-0.673652,-0.348637,-0.055763,-0.018854,0.570268,0.807183,-0.034245,-0.055763,0,0,1,0
euWTp6T4cMgE6W3VrUfpTT,-0.312357,E,0.706089,-1,0.253617,0.285424,-0.761225,0.192836,0.180367,-0.177224,-0.032701,-0.40899,0.020428,-0.761225,-0.177224,0,0,1,0
JaM3ztts2nzXRJLE5E7Cwp,0.409756,E,0.49926,-1,-0.270917,-0.358769,-0.260148,-0.062307,-0.035767,0.020765,-0.794063,-0.456144,0.045736,-0.260148,0.020765,0,1,0,1
R8twJ8kZJFaL2MSugQkBZA,-0.09713,E,-0.223571,-1,-0.276535,0.479682,-0.735709,-0.14881,0.735716,0.713405,0.529349,0.628426,-0.002567,-0.735709,,0,0,1,0
BG4nxZuyKLHcTDeLmSedE7,0.534646,E,0.941105,-1,-0.046283,0.478506,0.05086,-0.535724,0.033588,-0.396772,0.642552,0.556272,0.928398,0.05086,,0,0,1,0
M7T5VG6PueQmeJoaFgUsCi,0.431054,E,0.660121,-1,0.360561,-0.012372,-0.592756,-0.150331,0.490886,0.451763,0.974426,0.357463,0.087107,-0.592756,,0,1,1,0
W4zg32U3ncH6XVQNRu9UQZ,-0.18669,D,-0.124654,0,-0.098756,0.245102,-0.313144,-0.642816,-0.472814,0.39559,-0.539863,-0.925238,0.197855,-0.313144,0.39559,0,1,1,0
ASctwDAa4YXWviVY5EfQk8,-0.174263,A,0.794542,0,0.357918,0.712705,0.404239,-0.896266,-0.004796,-0.019033,0.212357,-0.867447,-0.121124,0.404239,-0.019033,0,0,1,1
cWpFjFXrrN9av4HAWokj8P,0.162611,A,0.585437,0,0.34938,0.442627,-0.740101,0.027077,0.386887,0.662245,-0.030373,-0.613696,0.003671,-0.740101,0.662245,0,0,1,0
ccsePvNYEUGKHUZJj3X2LD,0.231668,E,0.218424,-1,-0.893758,-0.361481,-0.685775,-0.030112,0.196852,0.388402,-0.86051,-0.751812,-0.967703,-124,0.388402,0,0,1,0
AzVisw6KB367iZGfMpPF6H,-0.230777,E,0.388969,-1,0.182512,-0.254544,-0.202988,-0.286466,0.412265,0.030028,0.256651,-0.262373,0.024359,-0.202988,0.030028,0,0,1,0
7JYhGvz5HCfJsfaL92TGjc,0.299416,E,0.899351,0,-0.073859,0.448559,-0.388701,-0.8742,0.172393,-0.179061,0.731274,0.486337,-0.769205,201,-0.179061,0,0,1,0
EVdQwBhpjaWgeA3JW828Es,0.625194,B,0.859708,0,-0.339044,-0.439287,-0.006201,-0.047626,-0.56695,0.063803,-0.509695,0.615407,-0.374232,-0.006201,0.063803,0,0,1,0
Pc7NGiKtWB3aDSrmN9LJ6j,-0.203122,D,0.82303,-1,-0.107266,0.617095,-0.50721,-0.306854,-0.400565,0.236111,-0.137702,-0.262697,-0.213994,-0.50721,,0,0,1,0
Q38dSXU5XFHiYYpCT9o4au,0.681062,C,-0.228534,-1,-0.110154,-0.356647,-0.786197,-0.09892,-0.499085,-0.156066,-0.445074,0.754157,0.756265,-0.786197,-0.156066,0,0,1,0
oBqxA8sMfbUydb9XuG4goZ,-0.194549,D,0.593628,-1,-0.927909,0.519969,-0.415449,-0.231732,0.09036,0.64928,0.584627,0.459417,0.672121,-192,,0,0,1,1
UqdgkkNNTPnD55bgmRBZ38,-0.390796,D,-0.055184,0,0.143476,-0.219112,-0.018778,-0.495076,0.115468,0.893739,0.063588,-0.631459,0.344667,-0.018778,0.893739,1,0,1,1
oGaHJPVLamRwGyxV6jQ7bU,0.42956,C,0.751535,-1,0.172045,,0.399221,-0.340946,0.381664,-0.163832,-0.770232,0.519055,-0.923465,0.399221,,0,0,1,0
